consumer	file_id	filename	start	end	text
DianaL	DianaL_Activity9FutureImprovements_2025-07-02_105111_1	DianaL_Activity9FutureImprovements_2025-07-02_105111_1.mov	53.07	55.57	how to use the drywall
DianaL	DianaL_Activity9FutureImprovements_2025-07-02_105111_1	DianaL_Activity9FutureImprovements_2025-07-02_105111_1.mov	55.57	62.29	screws and the anchors and it's held up we we chose the right weight you know for the screws
DianaL	DianaL_Activity9FutureImprovements_2025-07-02_105111_1	DianaL_Activity9FutureImprovements_2025-07-02_105111_1.mov	62.29	66.75	and the anchors and then obviously the stud stays where it's supposed to be but it really wasn't too
DianaL	DianaL_Activity9FutureImprovements_2025-07-02_105111_1	DianaL_Activity9FutureImprovements_2025-07-02_105111_1.mov	66.75	75.05	hard of a process um there's other art pieces that I want to light up but I'm holding off on
DianaL	DianaL_Activity9FutureImprovements_2025-07-02_105111_1	DianaL_Activity9FutureImprovements_2025-07-02_105111_1.mov	75.05	78.41	buying any lighting fixtures at this point since we have a lot already
DianaL	DianaL_Activity9FutureImprovements_2025-07-02_105111_1	DianaL_Activity9FutureImprovements_2025-07-02_105111_1.mov	78.41	85.55	but I probably will hardwire those once I do um but yeah overall the process wasn't
DianaL	DianaL_Activity9FutureImprovements_2025-07-02_105111_1	DianaL_Activity9FutureImprovements_2025-07-02_105111_1.mov	85.55	89.01	too difficult and I really like the way they turned out
DianaL	DianaL_Q1_2025-06-16_031723_1	DianaL_Q1_2025-06-16_031723_1.mov	0.27	6.81	Alright this is the video to show the spotlight and lights above the art. So this is the first
DianaL	DianaL_Q1_2025-06-16_031723_1	DianaL_Q1_2025-06-16_031723_1.mov	6.81	14.19	one we have here which is illuminating this art. We like it in this corner and it is a plug-in so
DianaL	DianaL_Q1_2025-06-16_031723_1	DianaL_Q1_2025-06-16_031723_1.mov	14.19	20.23	we have to go down here and plug it in every time we want to illuminate the art. We have it's hard
DianaL	DianaL_Q1_2025-06-16_031723_1	DianaL_Q1_2025-06-16_031723_1.mov	20.23	26.61	to see in the daytime but we have a spotlight over here that spotlights this plant at night.
DianaL	DianaL_Q1_2025-06-16_031723_1	DianaL_Q1_2025-06-16_031723_1.mov	26.61	33.88	It is also a plug-in but we leave it plugged in and it has an on-off switch right there. Then we
DianaL	DianaL_Q1_2025-06-16_031723_1	DianaL_Q1_2025-06-16_031723_1.mov	33.88	42.94	have this light that illuminates this artwork. It is plugged in in an outlet and I can turn it on
DianaL	DianaL_Q1_2025-06-16_031723_1	DianaL_Q1_2025-06-16_031723_1.mov	42.94	51.9	and off really easily with this switch. Then these are on battery so it's also on a timer
DianaL	DianaL_Q1_2025-06-16_031723_1	DianaL_Q1_2025-06-16_031723_1.mov	51.9	56.94	so they will turn on I think around five or six at night and stay on for a few hours and they
DianaL	DianaL_Q1_2025-06-16_031723_1	DianaL_Q1_2025-06-16_031723_1.mov	56.94	57.36	are on a timer. So they are on a timer and they are on a timer and they are on a timer.
DianaL	DianaL_Q1_2025-06-16_031723_1	DianaL_Q1_2025-06-16_031723_1.mov	57.38	65.4	a rechargeable battery and we have two of them here and here and then real quick down the hall
DianaL	DianaL_Q1_2025-06-16_031723_1	DianaL_Q1_2025-06-16_031723_1.mov	65.4	75.17	we have a floor lamp in my daughter's bedroom that is a hardwired or plug-in excuse me and I
DianaL	DianaL_Q1_2025-06-16_031723_1	DianaL_Q1_2025-06-16_031723_1.mov	75.17	82.48	can turn it on and off here and it has two brightness settings so go all in and brighten
DianaL	DianaL_Q1_2025-06-16_031723_1	DianaL_Q1_2025-06-16_031723_1.mov	82.48	85.14	and I can turn it off and that's it thanks
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	0.82	10.26	um surprisingly there were no real challenges or um I mean I didn't think that was really
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	10.26	19.24	time consuming when putting up these lights um it was very idiot proof um as I like to call it
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	19.24	26.6	I'm definitely not the handiest person um so I try and look for like the easy ways to do things
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	26.6	32.82	um and one of the things that kind of finalized my decision to buy these lights was that they had
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	32.82	40.38	the adhesive strip um the optional adhesive strip um so because I feel like I'm gonna want to
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	40.38	46.84	rearrange the photos eventually um make room for more or do something different because I
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	46.84	54.71	like to change things up every once in a while um and honestly hanging them up was just as
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	54.71	56.43	it was as easy as
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	56.69	63.89	taking the strip sticking it to the back of the the light holder thing um I know really
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	63.89	70.01	advanced name for that but and then um taking off the other side of the strip sticking it to the
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	70.01	76.53	wall um I waited for one minute I followed the instructions exactly uh and then it said to wait
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	76.53	82.53	for 24 hours before I stuck the light on kind of like how I explained in my last video um
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	82.53	86.45	so I guess all in all that was probably the most time consuming part is the waiting
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	86.45	86.67	24 hours before I stuck the light on kind of like how I explained in my last video um so I guess
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	86.67	87.67	all in all that was probably the most time consuming part is the waiting um so I guess
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	87.67	91.79	all in all that was probably the most time consuming part is the waiting 24 hours before I could actually put the lights on and use them
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	91.79	95.41	um I probably could have done it beforehand but I just wanted to
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	95.41	99.11	err on the side of caution be on the safe side um
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	99.11	103.77	know better safe than sorry I suppose um but yeah I guess that was the
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	103.77	107.03	most time-consuming part but it wasn't tricky
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	107.03	112.47	it wasn't time consuming well it wasn't challenging
EllenB	EllenB_Activity8PainPoints_2025-07-03_042058_1	EllenB_Activity8PainPoints_2025-07-03_042058_1.mp4	112.47	116.05	yeah
EllenB	EllenB_Activity9FutureImprovements_2025-07-03_042832_1	EllenB_Activity9FutureImprovements_2025-07-03_042832_1.mp4	0.5	17.76	So, nothing really that I would do differently, but one thing that I have done in anticipation for, because there's going to be more pictures, I'm waiting on a copy of my son's most recent school picture.
EllenB	EllenB_Activity9FutureImprovements_2025-07-03_042832_1	EllenB_Activity9FutureImprovements_2025-07-03_042832_1.mp4	17.76	38.73	And so, I still want everything to match. So, like I said earlier in one of my videos, I ordered a bunch of the same picture frames, and I did the same with the lights.
EllenB	EllenB_Activity9FutureImprovements_2025-07-03_042832_1	EllenB_Activity9FutureImprovements_2025-07-03_042832_1.mp4	38.73	50.25	I ordered a bunch of the lights in anticipation for using them for future pictures, because honestly, with Amazon, you can reorder stuff, and it's all in your order history.
EllenB	EllenB_Activity9FutureImprovements_2025-07-03_042832_1	EllenB_Activity9FutureImprovements_2025-07-03_042832_1.mp4	50.69	58.31	But I've definitely had times when I've gone to order something again, and it's not there. It's just gone.
EllenB	EllenB_Activity9FutureImprovements_2025-07-03_042832_1	EllenB_Activity9FutureImprovements_2025-07-03_042832_1.mp4	59.75	66.61	And I mean, you can always find something similar, but I don't want it to just be similar. I want it to be exactly the same.
EllenB	EllenB_Activity9FutureImprovements_2025-07-03_042832_1	EllenB_Activity9FutureImprovements_2025-07-03_042832_1.mp4	67.86	76.28	So, I think that was my best foresight action, I suppose.
EllenB	EllenB_Activity9FutureImprovements_2025-07-03_042832_1	EllenB_Activity9FutureImprovements_2025-07-03_042832_1.mp4	77.42	80.76	Like I said, nothing really that I would do different.
EllenB	EllenB_Activity9FutureImprovements_2025-07-03_042832_1	EllenB_Activity9FutureImprovements_2025-07-03_042832_1.mp4	81.96	88.14	But I do have a stockpile of those lights to use for the future.
EllenB	EllenB_Activity9FutureImprovements_2025-07-03_042832_1	EllenB_Activity9FutureImprovements_2025-07-03_042832_1.mp4	88.7	90.2	Did I buy a few too many?
EllenB	EllenB_Activity9FutureImprovements_2025-07-03_042832_1	EllenB_Activity9FutureImprovements_2025-07-03_042832_1.mp4	91.26	98.32	Maybe, but I feel like I can always find a use for them.
EllenB	EllenB_Activity9FutureImprovements_2025-07-03_042832_1	EllenB_Activity9FutureImprovements_2025-07-03_042832_1.mp4	101.11	109.52	There's never a shortage of family pictures, and I can use them all over the house.
EllenB	EllenB_Activity9FutureImprovements_2025-07-03_042832_1	EllenB_Activity9FutureImprovements_2025-07-03_042832_1.mp4	110.28	113.86	Right now, I'm focusing on the staircase, but we have also a giant...
EllenB	EllenB_Activity9FutureImprovements_2025-07-03_042832_1	EllenB_Activity9FutureImprovements_2025-07-03_042832_1.mp4	114.52	122.7	hallway that needs something, and I'm kind of already planning on what I want to do with it.
EllenB	EllenB_Activity9FutureImprovements_2025-07-03_042832_1	EllenB_Activity9FutureImprovements_2025-07-03_042832_1.mp4	122.7	131.96	I want to make a family wall, so something that has the kids and us, meaning my husband and I.
EllenB	EllenB_Activity9FutureImprovements_2025-07-03_042832_1	EllenB_Activity9FutureImprovements_2025-07-03_042832_1.mp4	132.48	135.88	And so, I can use it for that too.
EllenB	EllenB_Activity9FutureImprovements_2025-07-03_042832_1	EllenB_Activity9FutureImprovements_2025-07-03_042832_1.mp4	136.38	140.32	And there's not really any limit on what you can do with those.
EllenB	EllenB_Activity9FutureImprovements_2025-07-03_042832_1	EllenB_Activity9FutureImprovements_2025-07-03_042832_1.mp4	141.04	144.04	It goes with pretty much everything, and that's what I like about it.
EllenB	EllenB_Activity9FutureImprovements_2025-07-03_042832_1	EllenB_Activity9FutureImprovements_2025-07-03_042832_1.mp4	144.52	153.3	So, I don't think that ordering a whole bunch of them was a waste or a bad idea or anything like that.
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	0.5	6.56	So this is the kind of overpicture lighting that I have.
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	7.0	10.22	It's eventually going to go all the way up this wall
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	10.22	14.6	as we get more school pictures from the kids.
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	14.6	17.88	But for now, this is what we have.
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	18.72	21.0	I like these because they're magnetic.
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	21.32	24.42	They just come off right here, and then you can recharge them.
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	25.08	26.32	They can also change color.
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	26.42	27.2	They have a remote.
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	27.36	29.72	You can change the color by doing this.
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	30.74	31.68	Which is kind of cool.
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	32.88	35.34	If I can get it back to the one that I wanted.
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	35.42	35.76	There we go.
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	38.27	41.35	And then this is the floor lamp I have pointing up at this.
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	41.81	50.44	I like this lamp because it can serve as kind of featuring this,
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	50.7	55.16	but also you can turn it, and it can be just like a regular floor lamp.
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	55.86	59.78	I didn't see a place to input these other two things,
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	60.34	64.6	and I did let the person who called me know.
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	64.78	69.67	That my recess lighting wasn't exactly, the product didn't work out quite as planned.
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	70.13	73.81	But I just wanted to show these other two things too,
EllenB	EllenB_Q1_2025-06-22_064429_1	EllenB_Q1_2025-06-22_064429_1.mp4	73.89	77.19	because these were the two things that actually did turn out as planned.
FarahN	FarahN_Activity1-Introductions_2025-07-02_012616_1	FarahN_Activity1-Introductions_2025-07-02_012616_1.MOV	1.46	8.4	Hi there, I'm Farrah and I live in Atlanta, Georgia. I live with my husband and my two kids.
FarahN	FarahN_Activity1-Introductions_2025-07-02_012616_1	FarahN_Activity1-Introductions_2025-07-02_012616_1.MOV	8.56	14.38	Well, one of my kids is in college, so he is not too far away, about 30 minutes, so we get to see
FarahN	FarahN_Activity1-Introductions_2025-07-02_012616_1	FarahN_Activity1-Introductions_2025-07-02_012616_1.MOV	14.38	19.38	him often. And my daughter is a junior in, no, a senior in high school, I keep saying junior.
